SEGMENTO;"Cooperativa de Crédito";
NOME DA INSTITUICAO;-;
CNPJ;-;
PAIS;Todos;
UF;-;
MUNICIPIO;-;
;
CNPJ;NOME DA INSTITUICAO;ENDERECO;COMPLEMENTO;BAIRRO;CEP;MUNICIPIO;UF;PAIS;DDD;FONE;SITE NA WEB;
5424088;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA";"RUA AFONSO QUINTAO, 25, LOJA 1";-;"TRINDADE";"24456705";"SAO GONCALO";"RJ";"Brasil";-;-;"https://www.cooperfarquim.com.br";
1062439;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO";"AV  PRESIDENTE VARGAS  1878";-;"JARDIM GOIAS";"75903901";"RIO VERDE";"GO";"Brasil";-;-;-;
42258376;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FMC LTDA";"RODOVIA PRESIDENTE DUTRA N. 2660 (PARTE)";-;"PAVUNA";"21535900";"RIO DE JANEIRO";"RJ";"Brasil";-;-;"https://no temos";
5331882;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GKN DO BRASIL LTDA";"RUA JOAQUIM SILVEIRA, 557";-;"SÃO SEBASTIÃO";"91060320";"PORTO ALEGRE";"RS";"Brasil";-;-;-;
3165497;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SANEPAR - CREDISANEPAR";"RUA MOBRAL, 464";-;"JARDIM MARIA LUIZA";"85819505";"CASCAVEL";"PR";"Brasil";-;-;-;
2192115;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO LTDA. - COPERFAMP";"RUA PREFEITO JOAQUIM MENDES  34   PARTE";-;"CENTRO";"24900620";"MARICA";"RJ";"Brasil";-;-;"https://www.coperfamp.com.br";
1551820;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS";"AV ANITA GARIBALDI  861";-;"ORFAS";"84015050";"PONTA GROSSA";"PR";"Brasil";-;-;-;
94433109;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE";"AV  VENANCIO AIRES  988";-;"SANTANA";"90040193";"PORTO ALEGRE";"RS";"Brasil";-;-;"https://www.unicred-rs.com.br";
2853045;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA";"AV. XV DE NOVEMBRO, 500 - SALA 02 - 1. ANDAR";-;"CENTRO";"89600000";"JOACABA";"SC";"Brasil";-;-;-;
90278987;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL";"RUA BOTAFOGO, 1051";"2- ANDAR";"MENINO DEUS";"90150053";"PORTO ALEGRE";"RS";"Brasil";-;-;"https://www.cresal@cresal.coop.br";
29341260;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA";"RUA ALVARO ALVIM  48  9  ANDAR";"SALAS  910 A  913";"CENTRO";"20031010";"RIO DE JANEIRO";"RJ";"Brasil";-;-;-;
42100982;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA";"AV PRESIDENTE VARGAS  3077 TERREO ED SEDE ECT RIO";"TERREO";"CIDADE NOVA";"20272979";"RIO DE JANEIRO";"RJ";"Brasil";-;-;-;
28885036;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ";"RUA FELIPE CAMARAO  37";-;"VILA ISABEL";"20550185";"RIO DE JANEIRO";"RJ";"Brasil";-;-;"https://www.coopuerj.com.br";
2910387;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II";"CAMPO DE SAO CRISTOVAO,177,UND.III,3 AND,SL.3-C";-;"SAO CRISTOVAO";"20921440";"RIO DE JANEIRO";"RJ";"Brasil";-;-;"https://www.coopcp2.com.br";
2475222;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRACAO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPFISCO";"AV  JOAO BATISTA PARRA 673 ED  ENSEADA TOWER";"LOJA 01";"PRAIA DO SUA";"29052123";"VITORIA";"ES";"Brasil";-;-;"https://www.coopfisco.org.br";
1819799;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.";"RUA RUI BARBOSA DE OLIVEIRA, 173";-;"ATERRADO";"27215510";"VOLTA REDONDA";"RJ";"Brasil";-;-;-;
4831810;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DE PINHÃO - CRESERV-PINHÃO";"RUA  FRANCISCO DELLE  73";"SALA";"CENTRO";"85170000";"PINHAO";"PR";"Brasil";-;-;-;
3990888;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE";"AV ALBERTO BINS 325";"SALA 95";"CENTRO HISTORICO";"90030142";"PORTO ALEGRE";"RS";"Brasil";-;-;"https://www.cooperpoa.com.br";
20177390;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA";"AV. PADRE ARNALDO JANSEN, 1325";-;"SANTA LUZIA";"36506001";"UBA";"MG";"Brasil";-;-;-;
2850075;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.";"RUA ALVARO ALVIM  33 37";"SALA 820";"CENTRO";"20031010";"RIO DE JANEIRO";"RJ";"Brasil";-;-;-;
3844699;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES PORTUARIOS DA GRANDE VITORIA - CREDESTIVA.";"AVENIDA PRESIDENTE FLORENTINO AVIDOS  411";"LOJA 03";"CENTRO";"29010240";"VITORIA";"ES";"Brasil";-;-;"https://credestiva.coop.br/";
33735192;"COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA";"AVENIDA PRESIDENTE WILSON,";"147 5 ANDAR";"CASTELO";"20030020";"RIO DE JANEIRO";"RJ";"Brasil";-;-;-;
5419025;"COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI";"AV GETULIO VARGAS,283";-;"MENINO DEUS";"90150001";"PORTO ALEGRE";"RS";"Brasil";-;-;"https://www.educredi.com.br";
3862898;"COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS";"RUA TUPIS  N  38    20   ANDAR";"EDIFICIO ITAMARATY";"CENTRO";"30190901";"BELO HORIZONTE";"MG";"Brasil";-;-;"https://www.sicoobcoopercorreios.com.br";
5856736;"COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO LTDA. - SICOOB EMPRESARIAL";"SIA TRECHO 3  LOTE 225   ED  FIBRA   TERREO";-;"GUARA";"71200030";"BRASILIA";"DF";"Brasil";-;-;"https://www.sicoobempresarial.coop.br";
2869663;"COOPERATIVA DE ECONOMIA E CRÉDITO MUTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PUBLICAS E PRIVADAS NO TERRITÓRIO NACIONAL - CREDBRASIL";"AV. DESEMBARGADOR SANTOS NEVES, 389- SALAS 205";"ED. ESCORT";"PRAIA DO CANTO";"29055721";"VITORIA";"ES";"Brasil";-;-;-;
5667301;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - COOPERSERV";"AVENIDA BRASIL, 830";-;"CENTRO";"18682060";"LENCOIS PAULISTA";"SP";"Brasil";-;-;-;
8071414;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - SICOOB COOPERAC";"AVENIDA NOVE DE JULHO  791";-;"CENTRO";"14015170";"RIBEIRAO PRETO";"SP";"Brasil";-;-;"https://www.cooperac.com.br";
52935442;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO";"AV DR JOSE ARTUR  NOVA, 951";-;"S. MIGUEL PAULISTA";"08090000";"SAO PAULO";"SP";"Brasil";-;-;"https://www.coopernitro.com.br";
53236808;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB";"AV  BARROSO  350";-;"CENTRO";"14801160";"ARARAQUARA";"SP";"Brasil";-;-;"https://www.sicoob4434.coop.br";
74244344;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF";"AVENIDA ANGELO DEMARCHI";"PREDIO C110 1- ANDAR";"DEMARCHI";"0009844900";"SAO BERNARDO DO CAMPO";"SP";"Brasil";-;-;-;
94243839;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED PIONEIRA";"RUA PE  ANETO BOGNI  512";-;-;"99260000";"CASCA";"RS";"Brasil";-;-;"https://www.unicred-rs.com.br";
16564240;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS - SICOOB COOPERNAPI";"RUA DO CARMO  171";-;"SE";"01019020";"SAO PAULO";"SP";"Brasil";-;-;"https://www.coopernapi.org.br";
71502181;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE BELO HORIZONTE E REGIÃO METROPOLITANA LTDA. - COOPEB";"AVENIDA PORTUGAL, 399";-;"JARDIM ATLANTICO";"31550000";"BELO HORIZONTE";"MG";"Brasil";-;-;-;
4158581;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE JUIZ DE FORA LTDA. - COCBAN";"RUA HALFELD , 525";"SALA 605  -  SOLAR - CENTRO COMERCIAL";"CENTRO";"36010001";"JUIZ DE FORA";"MG";"Brasil";-;-;"https://www.cocban.com.br";
71491609;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE SOROCABA E REGIÃO";"RUA ITAQUERA  N  217";-;"VILA BARAO";"18065590";"SOROCABA";"SP";"Brasil";-;-;-;
1301541;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.";"RUA DUQUE DE CAXIAS, 95 - 1º PISO";"CENTRO";"CENTRO";"38400142";"UBERLANDIA";"MG";"Brasil";-;-;-;
53184438;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA CEBRACE";"AV. DO CRISTAL, 540";-;"JARDIM DAS INDUSTRIA";"12311900";"JACAREI";"SP";"Brasil";-;-;-;
21130869;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA - COOPCREDER";"AV DOS ANDRADAS 1259";"3- ANDAR";"STA EFIGENIA";"30120016";"BELO HORIZONTE";"MG";"Brasil";-;-;"https://www.creder.com.br";
2588819;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA UNIÃO BRASILEIRA DE EDUCAÇÃO E ENSINO, UNIÃO NORTE BRASILEIRA DE EDUCAÇÃO E CULTURA & UNIÃO BRASILEIRA DE EDUCAÇÃO CATÓLICA LTDA - COOMAR";"RUA PADRE ODORICO 128 SALA 405 406";-;"SAO PEDRO";"30330040";"BELO HORIZONTE";"MG";"Brasil";-;-;"https://www.coomar.coop.br";
20961629;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA VALE S.A LTDA. - SICOOB CREDIVALE";"RUA DOUTOR SIZENANDO DE BARROS 62";-;"CENTRO";"35900006";"ITABIRA";"MG";"Brasil";-;-;"https://www.credivale.com.br";
20062766;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.";"RODOVIA MG-22, KM 105";-;"BARRA DOS COUTOS";"36520000";"VISCONDE DO RIO BRANCO";"MG";"Brasil";-;-;"https://www.coopercredpifpaf.coop.br";
92825397;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ELETRICITÁRIOS E DOS TRABALHADORES DAS EMPRESAS DO SETOR DE ENERGIA - COOPCRECE";"AVENIDA PRINCESA ISABEL, 636";"707-708";"SANTANA";"90620000";"PORTO ALEGRE";"RS";"Brasil";-;-;"https://www.crece.com.br";
17314501;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA AÇO MINAS GERAIS S.A. - AÇOMINAS E EMPRESAS SUBSIDIÁRIAS EM OURO BRANCO LTDA. - COOPAÇO";"AV. MARIZA DE SOUZA MENDES,770 - LOJA 05";-;"PIONEIROS";"36492347";"OURO BRANCO";"MG";"Brasil";-;-;"https://www.coopaco.com.br";
21597133;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BECTON DICKINSON INDÚSTRIAS CIRÚRGICAS LTDA., LTDA.";"AV. PRESIDENTE JUSCELINO KUBITSCHEK, 273";-;"FRANCISCO BERNARDINO";"36081000";"JUIZ DE FORA";"MG";"Brasil";-;-;-;
18140913;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CBMM LTDA.";"CORREGO DA MATA S N";-;-;"38183903";"ARAXA";"MG";"Brasil";-;-;-;
17502881;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CEMIG E DAS INDÚSTRIAS METALÚRGICAS E DE MATERIAL ELÉTRICO E DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JUIZ DE FORA LTDA. - SICOOB CECREMEC";"RUA CURITIBA  786";"7  ANDAR";"CENTRO";"30170120";"BELO HORIZONTE";"MG";"Brasil";-;-;"https://www.cecremec.com.br";
8850613;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELÉTRICAS DE SANTA CATARINA - CREDELESC";"AVENIDA HERCILIO LUZ  N  639";"3  ANDAR  SALAS 309 E 311";"CENTRO";"88020000";"FLORIANOPOLIS";"SC";"Brasil";-;-;"https://www.credelesc.coop.br";
30304919;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CNC, SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA.";"AV AYRTON SENNA 5555";"BLOCO A   1  PISO";"BARRA DA TIJUCA";"22775004";"RIO DE JANEIRO";"RJ";"Brasil";-;-;"https://www.coopcncsescsenac.com.br";
54335401;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COMPANHIA BRASILEIRA DE ALUMÍNIO";"RUA JOSE CERIONI, 21";-;"CENTRO";"18125000";"ALUMINIO";"SP";"Brasil";-;-;-;
59305565;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB";"AV DR GASTAO VIDIGAL NETO, 475";-;"CIDADE NOVA";"12414020";"PINDAMONHANGABA";"SP";"Brasil";-;-;-;
73077398;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON";"RUA CLARK, N 2061";-;"MACUCO";"13279400";"VALINHOS";"SP";"Brasil";-;-;-;
3400651;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS";"AVENIDA JOAO SANZOVO  1401";-;"DISTRITO INDUSTRIAL";"17206220";"JAU";"SP";"Brasil";-;-;-;
2738981;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FUNDAÇÃO ARTHUR BERNARDES LTDA. - COOFAB";"FUNDACAO ARTHUR BERNARDES  EDIFICIO SEDE";"S N";"CAMPUS DA UFV";"36570900";"VICOSA";"MG";"Brasil";-;-;-;
18340695;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE";"AV  ANTONIO SIMAO FIRJAN  1265";-;"DISTRITO INDUSTRIAL";"36092000";"JUIZ DE FORA";"MG";"Brasil";-;-;"https://www.credeste.coop.br";
45691128;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON";"RUA EMILIO MARELO  54";-;"JD DAS INDUSTRIAS";"12241200";"SAO JOSE DOS CAMPOS";"SP";"Brasil";-;-;"https://www.cooperjohnson.com.br";
28244622;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA";"RUA FERNANDES DA CUNHA  326   PARTE";-;"VIGARIO GERAL";"21241300";"RIO DE JANEIRO";"RJ";"Brasil";-;-;"https://www.coopjolimoderoupas.com.br";
47944277;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOYSON SAFETY SYSTEMS - COOPERJSS";"ROD D GABRIEL PAULINO BUENO COUTO  KM  66";-;"B  MEDEIROS";"13212240";"JUNDIAI";"SP";"Brasil";-;-;-;
913314;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM";"PRAÇA LOUIS ENSCH, 240";-;"CIDADE INDUSTRIAL";"32210050";"CONTAGEM";"MG";"Brasil";-;-;"https://www.cecrem.com.br";
4998845;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MINERACÃO RIO DO NORTE S/A, EM PORTO TROMBETAS LIMITADA -  CREDNORTE";"PORTO TROMBETAS, S/N";-;"PORTO TROMBETAS";"68275000";"ORIXIMINA";"PA";"Brasil";-;-;"https://www.crednorteptr.com.br";
62795257;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS - SICOOB COOPMOND";"AV  PEDROSO DE MORAIS  517";"5  ANDAR – CJ 51";"PINHEIROS";"05419000";"SAO PAULO";"SP";"Brasil";-;-;-;
17607375;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.";"PRAÇA RUI BARBOSA, 300";"SALA 107";"CENTRO";"38010240";"UBERABA";"MG";"Brasil";-;-;"https://www.coperura.com.br";
968834;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DO BRASIL - COCRESGO LTDA.";"RUA CORONEL AFONSO PARANHOS, 534-A";-;"CENTRO";"75701470";"CATALAO";"GO";"Brasil";-;-;-;
57545436;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA NOVELIS";"RUA FELIPE CAMARAO  414";-;"UTINGA";"09220902";"SANTO ANDRE";"SP";"Brasil";-;-;-;
42445122;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.";"RUA MARQUES DE SAO VICENTE, 225";"CASA 14 - PARTE";"GAVEA";"22453900";"RIO DE JANEIRO";"RJ";"Brasil";-;-;-;
67031757;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM";"RUA LIBERO BADARÓ, 425";"EDIFÍCIO GRANDE SÃO PAULO - 1 ANDAR";"CENTRO";"01009905";"SAO PAULO";"SP";"Brasil";-;-;-;
88043187;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PROLEC GE BRASIL TRANSMISSÃO DE ENERGIA S.A.";"AV. GUILHERME SCHELL, 11500";-;-;"92420000";"CANOAS";"RS";"Brasil";-;-;-;
44223196;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER";"RODOVIA RAPOSO TAVARES 8015";-;"VILA JAGUARE";"05577900";"SAO PAULO";"SP";"Brasil";-;-;-;
48140925;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO";"R RUI BARBOSA, 391";-;"CENTRO";"09390000";"MAUA";"SP";"Brasil";-;-;-;
20622809;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM";"RUA PARAIBA,1122 - 10 ANDAR";-;"FUNCIONARIOS";"30130918";"BELO HORIZONTE";"MG";"Brasil";-;-;-;
4249235;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA TEKSID DO BRASIL LTDA., NEMAK ALUMÍNIO DO BRASIL LTDA. E TUPY MINAS GERAIS LTDA.";"RUA SENADOR GIOVANNI AGNELLI,230 A 906";-;"DISTR.INDL.PAULO CAM";"32681080";"BETIM";"MG";"Brasil";-;-;"https://www.cooptek.com.br";
3685335;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI";"AVENIDA ALBERTO VIEIRA ROMÃO";-;"DISTRITO INDUSTRIAL";"0037135516";"ALFENAS";"MG";"Brasil";-;-;-;
68969625;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO";"RODOVIA SP 326  KM 332 FAZ STA  ADELIA (PARTE";-;"RURAL";"14870970";"JABOTICABAL";"SP";"Brasil";-;-;-;
68314921;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE DIVERSÕES DO ESTADO DE SÃO PAULO";"RUA PROFESSOR CLEMENTE PASTORE, 52";-;"LAPA";"05038120";"SAO PAULO";"SP";"Brasil";-;-;-;
57563728;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ECONÔMICO RHODIA - CREDIRHODIA";"AVENIDA DOUTOR ROBERTO MOREIRA";-;"RECANTO DOS PÁSSAROS";"13148914";"PAULINIA";"SP";"Brasil";-;-;"https://www.credirhodiabrasil.com.br";
53505681;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE MATÃO - METALCOOPERCRED";"AVENIDA QUINZE DE NOVEMBRO  561";"SALA 1";"CENTRO";"15990630";"MATAO";"SP";"Brasil";-;-;"https://www.metalcoopercred.com.br";
17411307;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR";"RUA WILHELM WINTER, 300";-;"DISTRITO INDUSTRIAL";"13213000";"JUNDIAI";"SP";"Brasil";-;-;-;
24235459;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - CREDIBELGO";"RUA  LOUIS ENCH NUMERO  314";-;"ALVORADA";"35930045";"JOAO MONLEVADE";"MG";"Brasil";-;-;"https://www.credibelgo.com.br";
129753;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.";"USINA JATIBOCA, S/N";"PARADA PAULISTA";"ZONA RURAL";"35380000";"URUCANIA";"MG";"Brasil";-;-;-;
53272365;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL";"RUA ANTONIO CARLOS 196 4ANDAR SALA 44";-;"CENTRO";"13270005";"VALINHOS";"SP";"Brasil";-;-;"https://www.coopercredunilever.com.br";
33370115;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. - SICOOB CECREMEF";"RUA REAL GRANDEZA  139   5  ANDAR";-;"BOTAFOGO";"22281033";"RIO DE JANEIRO";"RJ";"Brasil";-;-;"https://www.sicoobcecremef.com.br";
92935741;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL";"PRACA DA ALFANDEGA  12";"301";"CENTRO";"90010150";"PORTO ALEGRE";"RS";"Brasil";-;-;"https://www.banricoop.coop.br";
46277273;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO CASINO, GRUPO PÃO DE AÇÚCAR E GRUPO ASSAÍ";"ALAMEDA LORENA, 58";-;"JD. PAULISTA";"01424000";"SAO PAULO";"SP";"Brasil";-;-;"https://www.gpativa.com.br";
2024442;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO COLORADO";"RODOVIA SP 425, KM. 47";-;"FAZ.SAO JOSE GLORIA";"14790000";"GUAIRA";"SP";"Brasil";-;-;-;
43488782;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL";"AV. ENGENHEIRO ALBERTO DE ZAGOTTIS, 352";-;"JURUBATUBA";"04675901";"SAO PAULO";"SP";"Brasil";-;-;"https://www.cooperfemsa.com.br";
88183173;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT";"AV  LUIZ PASTEUR  100";-;"TRES PORTOS";"93212360";"SAPUCAIA DO SUL";"RS";"Brasil";-;-;"https://www.paracred.com.br";
2232228;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF";"RUA HUGO D ANTOLA  200";-;"LAPA";"05038090";"SAO PAULO";"SP";"Brasil";-;-;-;
62284385;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER";"AV INDEPENDENCIA 3500 A";-;"IPORANGA";"18087101";"SOROCABA";"SP";"Brasil";-;-;-;
57598120;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA";"AV PAULISTA  352";"2  ANDAR CJ 21";"PARAISO";"01310000";"SAO PAULO";"SP";"Brasil";-;-;"https://www.coopertel.org.br";
